10:11AM  up 20 days, 14:36, 1 user, load averages: 0.18, 0.19, 0.17
12:08PM  up 20 days, 16:34, 1 user, load averages: 2.67, 1.79, 1.56
12:09PM  up 20 days, 16:34, 1 user, load averages: 2.13, 1.72, 1.55
12:09PM  up 20 days, 16:35, 1 user, load averages: 1.85, 1.69, 1.54
12:09PM  up 20 days, 16:35, 1 user, load averages: 1.32, 1.58, 1.50
12:10PM  up 20 days, 16:35, 1 user, load averages: 1.47, 1.60, 1.51
12:10PM  up 20 days, 16:36, 1 user, load averages: 1.12, 1.51, 1.48
12:10PM  up 20 days, 16:36, 1 user, load averages: 0.80, 1.41, 1.44
12:11PM  up 20 days, 16:36, 1 user, load averages: 1.04, 1.43, 1.45
12:11PM  up 20 days, 16:37, 1 user, load averages: 0.88, 1.37, 1.43
12:11PM  up 20 days, 16:37, 1 user, load averages: 1.34, 1.44, 1.45
12:12PM  up 20 days, 16:37, 1 user, load averages: 1.94, 1.58, 1.50
12:12PM  up 20 days, 16:38, 1 user, load averages: 2.36, 1.68, 1.54
12:12PM  up 20 days, 16:38, 1 user, load averages: 2.04, 1.65, 1.53
12:13PM  up 20 days, 16:38, 1 user, load averages: 2.04, 1.67, 1.54
12:13PM  up 20 days, 16:39, 1 user, load averages: 2.11, 1.71, 1.55
12:13PM  up 20 days, 16:39, 1 user, load averages: 2.87, 1.91, 1.63
12:14PM  up 20 days, 16:39, 1 user, load averages: 2.24, 1.83, 1.61
12:14PM  up 20 days, 16:40, 1 user, load averages: 1.75, 1.74, 1.58
12:14PM  up 20 days, 16:40, 1 user, load averages: 1.71, 1.73, 1.58
12:15PM  up 20 days, 16:40, 1 user, load averages: 1.49, 1.68, 1.56
12:15PM  up 20 days, 16:41, 1 user, load averages: 1.62, 1.70, 1.57
12:15PM  up 20 days, 16:41, 1 user, load averages: 1.65, 1.70, 1.58
12:16PM  up 20 days, 16:41, 1 user, load averages: 1.38, 1.63, 1.56
12:16PM  up 20 days, 16:42, 1 user, load averages: 1.20, 1.58, 1.54
12:16PM  up 20 days, 16:42, 1 user, load averages: 1.00, 1.50, 1.51
12:17PM  up 20 days, 16:42, 1 user, load averages: 1.04, 1.47, 1.50
12:17PM  up 20 days, 16:43, 1 user, load averages: 1.33, 1.51, 1.51
12:17PM  up 20 days, 16:43, 1 user, load averages: 2.73, 1.81, 1.62
12:18PM  up 20 days, 16:43, 1 user, load averages: 2.42, 1.79, 1.61
12:18PM  up 20 days, 16:44, 1 user, load averages: 1.81, 1.69, 1.58
12:18PM  up 20 days, 16:44, 1 user, load averages: 2.32, 1.81, 1.62
12:19PM  up 20 days, 16:44, 1 user, load averages: 2.42, 1.87, 1.65
12:19PM  up 20 days, 16:45, 1 user, load averages: 2.30, 1.88, 1.66
12:19PM  up 20 days, 16:45, 1 user, load averages: 1.92, 1.82, 1.64
12:20PM  up 20 days, 16:45, 1 user, load averages: 1.52, 1.74, 1.62
12:20PM  up 20 days, 16:46, 1 user, load averages: 1.24, 1.65, 1.59
12:20PM  up 20 days, 16:46, 1 user, load averages: 1.11, 1.60, 1.57
12:21PM  up 20 days, 16:46, 1 user, load averages: 1.16, 1.57, 1.56
12:21PM  up 20 days, 16:47, 1 user, load averages: 1.05, 1.52, 1.54
12:21PM  up 20 days, 16:47, 1 user, load averages: 0.81, 1.44, 1.51
12:22PM  up 20 days, 16:47, 1 user, load averages: 0.71, 1.38, 1.49
12:22PM  up 20 days, 16:48, 1 user, load averages: 0.66, 1.32, 1.46
12:22PM  up 20 days, 16:48, 1 user, load averages: 0.85, 1.31, 1.46
12:23PM  up 20 days, 16:48, 1 user, load averages: 0.69, 1.24, 1.43
12:23PM  up 20 days, 16:49, 1 user, load averages: 0.49, 1.16, 1.39
12:23PM  up 20 days, 16:49, 1 user, load averages: 0.57, 1.13, 1.38
12:24PM  up 20 days, 16:49, 1 user, load averages: 0.76, 1.14, 1.37
12:24PM  up 20 days, 16:50, 1 user, load averages: 0.62, 1.08, 1.35
12:24PM  up 20 days, 16:50, 1 user, load averages: 0.64, 1.06, 1.33
12:25PM  up 20 days, 16:50, 1 user, load averages: 0.95, 1.10, 1.34
12:25PM  up 20 days, 16:51, 1 user, load averages: 0.82, 1.06, 1.32
12:25PM  up 20 days, 16:51, 1 user, load averages: 0.79, 1.04, 1.31
12:26PM  up 20 days, 16:51, 1 user, load averages: 1.23, 1.12, 1.33
12:26PM  up 20 days, 16:52, 1 user, load averages: 1.24, 1.13, 1.33
12:26PM  up 20 days, 16:52, 1 user, load averages: 1.08, 1.10, 1.31
12:27PM  up 20 days, 16:52, 1 user, load averages: 1.61, 1.22, 1.35
12:27PM  up 20 days, 16:53, 1 user, load averages: 1.43, 1.21, 1.34
12:27PM  up 20 days, 16:53, 1 user, load averages: 1.25, 1.18, 1.33
12:28PM  up 20 days, 16:53, 1 user, load averages: 2.03, 1.36, 1.39
12:28PM  up 20 days, 16:54, 1 user, load averages: 1.66, 1.32, 1.37
12:28PM  up 20 days, 16:54, 1 user, load averages: 1.41, 1.28, 1.36
12:29PM  up 20 days, 16:54, 1 user, load averages: 1.15, 1.23, 1.33
12:29PM  up 20 days, 16:55, 1 user, load averages: 1.32, 1.26, 1.34
12:30PM  up 20 days, 16:55, 1 user, load averages: 1.07, 1.21, 1.32
12:30PM  up 20 days, 16:55, 1 user, load averages: 1.18, 1.23, 1.33
12:30PM  up 20 days, 16:56, 1 user, load averages: 1.53, 1.31, 1.35
12:31PM  up 20 days, 16:56, 1 user, load averages: 1.10, 1.22, 1.32
12:31PM  up 20 days, 16:56, 1 user, load averages: 1.42, 1.29, 1.34
12:31PM  up 20 days, 16:57, 1 user, load averages: 1.16, 1.24, 1.32
12:32PM  up 20 days, 16:57, 1 user, load averages: 1.19, 1.24, 1.32
12:32PM  up 20 days, 16:57, 1 user, load averages: 1.33, 1.27, 1.33
12:32PM  up 20 days, 16:58, 1 user, load averages: 2.71, 1.60, 1.45
12:33PM  up 20 days, 16:58, 1 user, load averages: 2.21, 1.56, 1.43
12:33PM  up 20 days, 16:58, 1 user, load averages: 2.09, 1.57, 1.44
12:33PM  up 20 days, 16:59, 1 user, load averages: 1.86, 1.56, 1.44
12:34PM  up 20 days, 16:59, 1 user, load averages: 1.72, 1.54, 1.43
12:34PM  up 20 days, 16:59, 1 user, load averages: 1.86, 1.59, 1.45
12:34PM  up 20 days, 17 hrs, 1 user, load averages: 1.55, 1.54, 1.44
12:35PM  up 20 days, 17 hrs, 1 user, load averages: 1.33, 1.49, 1.42
12:35PM  up 20 days, 17 hrs, 1 user, load averages: 1.55, 1.52, 1.43
12:35PM  up 20 days, 17:01, 1 user, load averages: 1.18, 1.44, 1.40
12:36PM  up 20 days, 17:01, 1 user, load averages: 1.34, 1.46, 1.41
12:36PM  up 20 days, 17:01, 1 user, load averages: 2.01, 1.61, 1.47
12:36PM  up 20 days, 17:02, 1 user, load averages: 1.94, 1.62, 1.47
12:37PM  up 20 days, 17:02, 1 user, load averages: 1.69, 1.58, 1.46
12:37PM  up 20 days, 17:02, 1 user, load averages: 1.58, 1.56, 1.46
12:37PM  up 20 days, 17:03, 1 user, load averages: 1.49, 1.54, 1.45
12:38PM  up 20 days, 17:03, 1 user, load averages: 1.39, 1.51, 1.44
12:38PM  up 20 days, 17:03, 1 user, load averages: 1.15, 1.45, 1.42
12:38PM  up 20 days, 17:04, 1 user, load averages: 1.71, 1.56, 1.46
12:39PM  up 20 days, 17:04, 1 user, load averages: 1.27, 1.47, 1.43
12:39PM  up 20 days, 17:04, 1 user, load averages: 1.17, 1.44, 1.42
12:39PM  up 20 days, 17:05, 1 user, load averages: 1.15, 1.41, 1.41
12:40PM  up 20 days, 17:05, 1 user, load averages: 1.33, 1.43, 1.41
12:40PM  up 20 days, 17:05, 1 user, load averages: 1.30, 1.42, 1.41
12:40PM  up 20 days, 17:06, 1 user, load averages: 1.74, 1.52, 1.45
12:41PM  up 20 days, 17:06, 1 user, load averages: 1.58, 1.50, 1.44
12:41PM  up 20 days, 17:06, 1 user, load averages: 1.47, 1.48, 1.43
12:41PM  up 20 days, 17:07, 1 user, load averages: 1.72, 1.54, 1.46
12:42PM  up 20 days, 17:07, 1 user, load averages: 1.38, 1.48, 1.43
12:42PM  up 20 days, 17:07, 1 user, load averages: 1.38, 1.47, 1.43
12:42PM  up 20 days, 17:08, 1 user, load averages: 1.21, 1.43, 1.42
12:43PM  up 20 days, 17:08, 1 user, load averages: 1.00, 1.36, 1.40
12:43PM  up 20 days, 17:08, 1 user, load averages: 1.16, 1.37, 1.40
12:43PM  up 20 days, 17:09, 1 user, load averages: 0.96, 1.31, 1.38
12:44PM  up 20 days, 17:09, 1 user, load averages: 0.75, 1.24, 1.35
12:44PM  up 20 days, 17:09, 1 user, load averages: 0.69, 1.20, 1.33
12:44PM  up 20 days, 17:10, 1 user, load averages: 1.10, 1.25, 1.34
12:45PM  up 20 days, 17:10, 1 user, load averages: 0.79, 1.17, 1.31
12:45PM  up 20 days, 17:10, 1 user, load averages: 0.64, 1.11, 1.29
12:45PM  up 20 days, 17:11, 1 user, load averages: 0.59, 1.07, 1.27
12:46PM  up 20 days, 17:11, 1 user, load averages: 0.64, 1.05, 1.25
12:46PM  up 20 days, 17:11, 1 user, load averages: 1.29, 1.19, 1.30
12:46PM  up 20 days, 17:12, 1 user, load averages: 0.98, 1.13, 1.28
12:47PM  up 20 days, 17:12, 1 user, load averages: 0.83, 1.09, 1.26
12:47PM  up 20 days, 17:12, 1 user, load averages: 0.95, 1.10, 1.25
12:47PM  up 20 days, 17:13, 1 user, load averages: 1.01, 1.11, 1.25
12:48PM  up 20 days, 17:13, 1 user, load averages: 0.79, 1.05, 1.23
12:48PM  up 20 days, 17:13, 1 user, load averages: 1.03, 1.08, 1.23
12:48PM  up 20 days, 17:14, 1 user, load averages: 1.10, 1.09, 1.23
12:49PM  up 20 days, 17:14, 1 user, load averages: 0.79, 1.02, 1.20
12:49PM  up 20 days, 17:14, 1 user, load averages: 1.69, 1.20, 1.26
12:49PM  up 20 days, 17:15, 1 user, load averages: 1.28, 1.13, 1.24
12:50PM  up 20 days, 17:15, 1 user, load averages: 0.91, 1.06, 1.21
12:50PM  up 20 days, 17:15, 1 user, load averages: 1.30, 1.14, 1.23
12:50PM  up 20 days, 17:16, 1 user, load averages: 1.44, 1.18, 1.24
12:51PM  up 20 days, 17:16, 1 user, load averages: 1.19, 1.13, 1.23
12:51PM  up 20 days, 17:16, 1 user, load averages: 1.55, 1.22, 1.25
12:51PM  up 20 days, 17:17, 1 user, load averages: 1.50, 1.22, 1.25
12:52PM  up 20 days, 17:17, 1 user, load averages: 1.36, 1.21, 1.25
12:52PM  up 20 days, 17:17, 1 user, load averages: 0.95, 1.13, 1.22
12:52PM  up 20 days, 17:18, 1 user, load averages: 0.83, 1.08, 1.20
12:53PM  up 20 days, 17:18, 1 user, load averages: 0.97, 1.10, 1.20
12:53PM  up 20 days, 17:18, 1 user, load averages: 0.99, 1.09, 1.19
12:53PM  up 20 days, 17:19, 1 user, load averages: 0.98, 1.08, 1.19
12:54PM  up 20 days, 17:19, 1 user, load averages: 0.98, 1.08, 1.18
12:54PM  up 20 days, 17:19, 1 user, load averages: 1.25, 1.12, 1.19
12:54PM  up 20 days, 17:20, 1 user, load averages: 1.03, 1.08, 1.17
12:55PM  up 20 days, 17:20, 1 user, load averages: 1.14, 1.10, 1.18
12:55PM  up 20 days, 17:20, 1 user, load averages: 1.04, 1.08, 1.17
12:55PM  up 20 days, 17:21, 1 user, load averages: 1.05, 1.08, 1.17
12:56PM  up 20 days, 17:21, 1 user, load averages: 0.96, 1.05, 1.16
12:56PM  up 20 days, 17:21, 1 user, load averages: 1.53, 1.18, 1.20
12:56PM  up 20 days, 17:22, 1 user, load averages: 1.23, 1.13, 1.18
12:57PM  up 20 days, 17:22, 1 user, load averages: 1.01, 1.09, 1.16
12:57PM  up 20 days, 17:22, 1 user, load averages: 1.31, 1.15, 1.18
12:57PM  up 20 days, 17:23, 1 user, load averages: 1.31, 1.16, 1.18
12:58PM  up 20 days, 17:23, 1 user, load averages: 1.01, 1.10, 1.16
12:58PM  up 20 days, 17:23, 1 user, load averages: 1.01, 1.09, 1.15
12:58PM  up 20 days, 17:24, 1 user, load averages: 1.07, 1.10, 1.16
12:59PM  up 20 days, 17:24, 1 user, load averages: 1.16, 1.12, 1.16
12:59PM  up 20 days, 17:24, 1 user, load averages: 0.90, 1.06, 1.14
12:59PM  up 20 days, 17:25, 1 user, load averages: 0.71, 1.01, 1.12
 1:00PM  up 20 days, 17:25, 1 user, load averages: 0.64, 0.98, 1.10
 1:00PM  up 20 days, 17:25, 1 user, load averages: 0.73, 0.98, 1.10
 1:00PM  up 20 days, 17:26, 1 user, load averages: 0.54, 0.91, 1.07
 1:01PM  up 20 days, 17:26, 1 user, load averages: 0.42, 0.87, 1.05
 1:01PM  up 20 days, 17:26, 1 user, load averages: 0.38, 0.83, 1.03
 1:01PM  up 20 days, 17:27, 1 user, load averages: 0.33, 0.79, 1.02
 1:02PM  up 20 days, 17:27, 1 user, load averages: 0.63, 0.83, 1.02
 1:02PM  up 20 days, 17:27, 1 user, load averages: 0.75, 0.84, 1.02
 1:02PM  up 20 days, 17:28, 1 user, load averages: 0.72, 0.83, 1.02
 1:03PM  up 20 days, 17:28, 1 user, load averages: 0.68, 0.81, 1.00
 1:03PM  up 20 days, 17:28, 1 user, load averages: 0.77, 0.82, 1.00
 1:03PM  up 20 days, 17:29, 1 user, load averages: 0.83, 0.83, 1.00
 1:04PM  up 20 days, 17:29, 1 user, load averages: 0.74, 0.81, 0.99
 1:04PM  up 20 days, 17:29, 1 user, load averages: 0.68, 0.79, 0.98
 1:04PM  up 20 days, 17:30, 1 user, load averages: 0.76, 0.80, 0.98
 1:05PM  up 20 days, 17:30, 1 user, load averages: 0.76, 0.80, 0.97
 1:05PM  up 20 days, 17:30, 1 user, load averages: 1.71, 1.01, 1.04
 1:05PM  up 20 days, 17:31, 1 user, load averages: 1.48, 1.01, 1.04
 1:06PM  up 20 days, 17:31, 1 user, load averages: 1.56, 1.05, 1.05
 1:06PM  up 20 days, 17:31, 1 user, load averages: 1.52, 1.08, 1.06
 1:06PM  up 20 days, 17:32, 1 user, load averages: 1.46, 1.09, 1.07
 1:07PM  up 20 days, 17:32, 1 user, load averages: 1.78, 1.18, 1.10
 1:07PM  up 20 days, 17:32, 1 user, load averages: 1.48, 1.17, 1.09
 1:07PM  up 20 days, 17:33, 1 user, load averages: 1.14, 1.11, 1.07
 1:08PM  up 20 days, 17:33, 1 user, load averages: 1.88, 1.26, 1.13
 1:08PM  up 20 days, 17:33, 1 user, load averages: 1.76, 1.27, 1.13
 1:08PM  up 20 days, 17:34, 1 user, load averages: 1.53, 1.25, 1.13
 1:09PM  up 20 days, 17:34, 1 user, load averages: 1.17, 1.18, 1.11
 1:09PM  up 20 days, 17:34, 1 user, load averages: 0.97, 1.14, 1.09
 1:09PM  up 20 days, 17:35, 1 user, load averages: 0.97, 1.13, 1.09
 1:10PM  up 20 days, 17:35, 1 user, load averages: 1.03, 1.13, 1.09
 1:10PM  up 20 days, 17:35, 1 user, load averages: 0.88, 1.09, 1.08
 1:10PM  up 20 days, 17:36, 1 user, load averages: 0.78, 1.05, 1.06
 1:11PM  up 20 days, 17:36, 1 user, load averages: 0.56, 0.98, 1.04
 1:11PM  up 20 days, 17:36, 1 user, load averages: 0.64, 0.97, 1.03
 1:11PM  up 20 days, 17:37, 1 user, load averages: 0.73, 0.97, 1.03
 1:12PM  up 20 days, 17:37, 1 user, load averages: 0.74, 0.95, 1.02
 1:12PM  up 20 days, 17:37, 1 user, load averages: 0.66, 0.92, 1.01
 1:12PM  up 20 days, 17:38, 1 user, load averages: 0.77, 0.93, 1.00
 1:13PM  up 20 days, 17:38, 1 user, load averages: 0.61, 0.88, 0.99
 1:13PM  up 20 days, 17:38, 1 user, load averages: 0.51, 0.84, 0.97
 1:13PM  up 20 days, 17:39, 1 user, load averages: 0.73, 0.87, 0.97
 1:14PM  up 20 days, 17:39, 1 user, load averages: 1.36, 0.99, 1.01
 1:14PM  up 20 days, 17:39, 1 user, load averages: 1.30, 0.99, 1.01
 1:14PM  up 20 days, 17:40, 1 user, load averages: 1.32, 1.02, 1.02
 1:15PM  up 20 days, 17:40, 1 user, load averages: 1.25, 1.02, 1.02
 1:15PM  up 20 days, 17:40, 1 user, load averages: 1.15, 1.02, 1.02
 1:15PM  up 20 days, 17:41, 1 user, load averages: 0.96, 0.98, 1.01
 1:16PM  up 20 days, 17:41, 1 user, load averages: 0.84, 0.95, 0.99
 1:16PM  up 20 days, 17:41, 1 user, load averages: 0.60, 0.89, 0.97
 1:16PM  up 20 days, 17:42, 1 user, load averages: 0.98, 0.96, 0.99
 1:17PM  up 20 days, 17:42, 1 user, load averages: 0.76, 0.91, 0.98
 1:17PM  up 20 days, 17:42, 1 user, load averages: 1.17, 0.98, 1.00
 1:17PM  up 20 days, 17:43, 1 user, load averages: 1.04, 0.97, 0.99
 1:18PM  up 20 days, 17:43, 1 user, load averages: 0.88, 0.94, 0.98
 1:18PM  up 20 days, 17:43, 1 user, load averages: 0.71, 0.89, 0.96
 1:18PM  up 20 days, 17:44, 1 user, load averages: 0.55, 0.85, 0.95
 1:19PM  up 20 days, 17:44, 1 user, load averages: 0.65, 0.85, 0.95
 1:19PM  up 20 days, 17:44, 1 user, load averages: 0.69, 0.85, 0.94
 1:19PM  up 20 days, 17:45, 1 user, load averages: 0.62, 0.82, 0.93
 1:20PM  up 20 days, 17:45, 1 user, load averages: 0.89, 0.87, 0.94
 1:20PM  up 20 days, 17:45, 1 user, load averages: 0.77, 0.84, 0.93
 1:20PM  up 20 days, 17:46, 1 user, load averages: 0.62, 0.80, 0.91
 1:21PM  up 20 days, 17:46, 1 user, load averages: 0.66, 0.80, 0.91
 1:21PM  up 20 days, 17:46, 1 user, load averages: 0.75, 0.81, 0.91
 1:21PM  up 20 days, 17:47, 1 user, load averages: 0.93, 0.85, 0.92
 1:22PM  up 20 days, 17:47, 1 user, load averages: 1.73, 1.07, 1.00
 1:22PM  up 20 days, 17:47, 1 user, load averages: 1.27, 1.01, 0.98
 1:22PM  up 20 days, 17:48, 1 user, load averages: 1.28, 1.03, 0.98
 1:23PM  up 20 days, 17:48, 1 user, load averages: 1.12, 1.01, 0.98
 1:23PM  up 20 days, 17:48, 1 user, load averages: 0.95, 0.97, 0.97
 1:23PM  up 20 days, 17:49, 1 user, load averages: 0.97, 0.97, 0.97
 1:24PM  up 20 days, 17:49, 1 user, load averages: 0.85, 0.94, 0.96
 1:24PM  up 20 days, 17:49, 1 user, load averages: 1.06, 0.98, 0.97
 1:24PM  up 20 days, 17:50, 1 user, load averages: 1.04, 0.98, 0.97
 1:25PM  up 20 days, 17:50, 1 user, load averages: 0.74, 0.91, 0.94
 1:25PM  up 20 days, 17:50, 1 user, load averages: 0.97, 0.96, 0.96
 1:25PM  up 20 days, 17:51, 1 user, load averages: 0.84, 0.93, 0.95
 1:26PM  up 20 days, 17:51, 1 user, load averages: 0.67, 0.89, 0.93
 1:26PM  up 20 days, 17:51, 1 user, load averages: 0.60, 0.86, 0.92
 1:26PM  up 20 days, 17:52, 1 user, load averages: 0.47, 0.82, 0.90
 1:27PM  up 20 days, 17:52, 1 user, load averages: 0.79, 0.86, 0.92
 1:27PM  up 20 days, 17:52, 1 user, load averages: 1.75, 1.08, 0.99
 1:27PM  up 20 days, 17:53, 1 user, load averages: 1.46, 1.06, 0.99
 1:28PM  up 20 days, 17:53, 1 user, load averages: 1.18, 1.02, 0.98
 1:28PM  up 20 days, 17:53, 1 user, load averages: 1.15, 1.02, 0.98
 1:28PM  up 20 days, 17:54, 1 user, load averages: 1.02, 1.00, 0.97
 1:29PM  up 20 days, 17:54, 1 user, load averages: 0.73, 0.94, 0.95
 1:29PM  up 20 days, 17:54, 1 user, load averages: 0.57, 0.89, 0.93
 1:29PM  up 20 days, 17:55, 1 user, load averages: 0.54, 0.86, 0.92
 1:30PM  up 20 days, 17:55, 1 user, load averages: 0.46, 0.82, 0.90
 1:30PM  up 20 days, 17:55, 1 user, load averages: 0.33, 0.77, 0.88
 1:30PM  up 20 days, 17:56, 1 user, load averages: 0.27, 0.72, 0.86
 1:31PM  up 20 days, 17:56, 1 user, load averages: 0.39, 0.72, 0.85
 1:31PM  up 20 days, 17:56, 1 user, load averages: 0.49, 0.72, 0.85
 1:31PM  up 20 days, 17:57, 1 user, load averages: 0.43, 0.69, 0.84
 1:32PM  up 20 days, 17:57, 1 user, load averages: 0.37, 0.66, 0.82
 1:32PM  up 20 days, 17:57, 1 user, load averages: 0.43, 0.66, 0.82
 1:32PM  up 20 days, 17:58, 1 user, load averages: 0.31, 0.62, 0.80
 1:33PM  up 20 days, 17:58, 1 user, load averages: 0.26, 0.58, 0.78
 1:33PM  up 20 days, 17:58, 1 user, load averages: 0.29, 0.57, 0.77
 1:33PM  up 20 days, 17:59, 1 user, load averages: 0.20, 0.53, 0.75
 1:34PM  up 20 days, 17:59, 1 user, load averages: 0.41, 0.56, 0.76
 1:34PM  up 20 days, 17:59, 1 user, load averages: 0.36, 0.54, 0.74
 1:34PM  up 20 days, 18 hrs, 1 user, load averages: 0.32, 0.52, 0.73
 1:35PM  up 20 days, 18 hrs, 1 user, load averages: 0.21, 0.48, 0.71
 1:35PM  up 20 days, 18 hrs, 1 user, load averages: 0.15, 0.44, 0.69
 1:35PM  up 20 days, 18:01, 1 user, load averages: 0.11, 0.41, 0.67
 1:36PM  up 20 days, 18:01, 1 user, load averages: 0.20, 0.42, 0.67
 1:36PM  up 20 days, 18:01, 1 user, load averages: 0.45, 0.46, 0.67
 1:36PM  up 20 days, 18:02, 1 user, load averages: 0.51, 0.47, 0.67
 1:37PM  up 20 days, 18:02, 1 user, load averages: 0.43, 0.45, 0.66
 1:37PM  up 20 days, 18:02, 1 user, load averages: 0.44, 0.45, 0.66
 1:37PM  up 20 days, 18:03, 1 user, load averages: 0.45, 0.46, 0.65
 1:38PM  up 20 days, 18:03, 1 user, load averages: 0.40, 0.44, 0.64
 1:38PM  up 20 days, 18:03, 1 user, load averages: 0.41, 0.44, 0.64
 1:38PM  up 20 days, 18:04, 1 user, load averages: 0.44, 0.45, 0.64
 1:39PM  up 20 days, 18:04, 1 user, load averages: 0.38, 0.43, 0.63
 1:39PM  up 20 days, 18:04, 1 user, load averages: 0.27, 0.40, 0.61
 1:39PM  up 20 days, 18:05, 1 user, load averages: 0.23, 0.39, 0.60
 1:40PM  up 20 days, 18:05, 1 user, load averages: 0.40, 0.41, 0.60
 1:40PM  up 20 days, 18:05, 1 user, load averages: 0.29, 0.38, 0.58
 1:40PM  up 20 days, 18:06, 1 user, load averages: 0.20, 0.36, 0.57
 1:41PM  up 20 days, 18:06, 1 user, load averages: 0.21, 0.35, 0.56
 1:41PM  up 20 days, 18:06, 1 user, load averages: 0.45, 0.39, 0.57
 1:41PM  up 20 days, 18:07, 1 user, load averages: 0.32, 0.36, 0.56
 1:42PM  up 20 days, 18:07, 1 user, load averages: 0.23, 0.34, 0.54
 1:42PM  up 20 days, 18:07, 1 user, load averages: 0.15, 0.31, 0.53
 1:42PM  up 20 days, 18:08, 1 user, load averages: 0.11, 0.29, 0.51
 1:43PM  up 20 days, 18:08, 1 user, load averages: 0.16, 0.29, 0.51
 1:43PM  up 20 days, 18:08, 1 user, load averages: 0.12, 0.27, 0.50
 1:43PM  up 20 days, 18:09, 1 user, load averages: 0.16, 0.27, 0.49
 1:44PM  up 20 days, 18:09, 1 user, load averages: 0.11, 0.25, 0.48
 1:44PM  up 20 days, 18:09, 1 user, load averages: 0.29, 0.28, 0.48
 1:44PM  up 20 days, 18:10, 1 user, load averages: 0.76, 0.39, 0.52
 1:45PM  up 20 days, 18:10, 1 user, load averages: 0.67, 0.40, 0.52
 1:45PM  up 20 days, 18:10, 1 user, load averages: 0.52, 0.38, 0.51
 1:45PM  up 20 days, 18:11, 1 user, load averages: 0.44, 0.37, 0.50
 1:46PM  up 20 days, 18:11, 1 user, load averages: 0.34, 0.35, 0.49
 1:46PM  up 20 days, 18:11, 1 user, load averages: 0.44, 0.37, 0.49
 1:46PM  up 20 days, 18:12, 1 user, load averages: 0.49, 0.39, 0.49
 1:47PM  up 20 days, 18:12, 1 user, load averages: 0.35, 0.36, 0.48
 1:47PM  up 20 days, 18:12, 1 user, load averages: 0.30, 0.35, 0.47
 1:47PM  up 20 days, 18:13, 1 user, load averages: 0.29, 0.34, 0.47
 1:48PM  up 20 days, 18:13, 1 user, load averages: 0.35, 0.35, 0.47
 1:48PM  up 20 days, 18:13, 1 user, load averages: 0.33, 0.34, 0.46
 1:48PM  up 20 days, 18:14, 1 user, load averages: 0.23, 0.32, 0.45
 1:49PM  up 20 days, 18:14, 1 user, load averages: 0.17, 0.30, 0.44
 1:49PM  up 20 days, 18:14, 1 user, load averages: 0.25, 0.30, 0.44
 1:49PM  up 20 days, 18:15, 1 user, load averages: 0.26, 0.30, 0.43
 1:50PM  up 20 days, 18:15, 1 user, load averages: 0.35, 0.32, 0.43
 1:50PM  up 20 days, 18:15, 1 user, load averages: 0.25, 0.30, 0.42
 1:50PM  up 20 days, 18:16, 1 user, load averages: 0.69, 0.39, 0.45
 1:51PM  up 20 days, 18:16, 1 user, load averages: 0.49, 0.36, 0.44
 1:51PM  up 20 days, 18:16, 1 user, load averages: 0.35, 0.34, 0.43
 1:51PM  up 20 days, 18:17, 1 user, load averages: 0.33, 0.33, 0.42
 1:52PM  up 20 days, 18:17, 1 user, load averages: 0.24, 0.31, 0.41
 1:52PM  up 20 days, 18:17, 1 user, load averages: 0.30, 0.32, 0.41
 1:52PM  up 20 days, 18:18, 1 user, load averages: 0.22, 0.30, 0.40
 1:53PM  up 20 days, 18:18, 1 user, load averages: 0.15, 0.28, 0.39
 1:53PM  up 20 days, 18:18, 1 user, load averages: 0.11, 0.26, 0.38
 1:53PM  up 20 days, 18:19, 1 user, load averages: 0.96, 0.46, 0.45
 1:54PM  up 20 days, 18:19, 1 user, load averages: 0.69, 0.43, 0.44
 1:54PM  up 20 days, 18:19, 1 user, load averages: 0.57, 0.42, 0.44
 1:54PM  up 20 days, 18:20, 1 user, load averages: 0.48, 0.41, 0.43
 1:55PM  up 20 days, 18:20, 1 user, load averages: 0.35, 0.38, 0.42
 1:55PM  up 20 days, 18:20, 1 user, load averages: 0.25, 0.36, 0.41
 1:55PM  up 20 days, 18:21, 1 user, load averages: 0.18, 0.33, 0.40
 1:56PM  up 20 days, 18:21, 1 user, load averages: 0.20, 0.33, 0.40
 1:56PM  up 20 days, 18:21, 1 user, load averages: 0.20, 0.32, 0.39
 1:56PM  up 20 days, 18:22, 1 user, load averages: 0.26, 0.33, 0.39
 1:57PM  up 20 days, 18:22, 1 user, load averages: 0.19, 0.31, 0.38
 1:57PM  up 20 days, 18:22, 1 user, load averages: 0.13, 0.29, 0.37
 1:57PM  up 20 days, 18:23, 1 user, load averages: 0.10, 0.27, 0.36
 1:58PM  up 20 days, 18:23, 1 user, load averages: 0.23, 0.28, 0.37
 1:58PM  up 20 days, 18:23, 1 user, load averages: 1.97, 0.66, 0.50
 1:58PM  up 20 days, 18:24, 1 user, load averages: 1.64, 0.67, 0.50
 1:59PM  up 20 days, 18:24, 1 user, load averages: 1.18, 0.63, 0.49
 1:59PM  up 20 days, 18:24, 1 user, load averages: 0.99, 0.61, 0.49
 1:59PM  up 20 days, 18:25, 1 user, load averages: 0.77, 0.59, 0.48
 2:00PM  up 20 days, 18:25, 1 user, load averages: 0.61, 0.56, 0.48
 2:00PM  up 20 days, 18:25, 1 user, load averages: 0.51, 0.54, 0.47
